transaction,address,bedroom,bathroom,sales_price,rent_perMonth,rent_perWeek,description,propertyType,location,agent,listing_source,listing_url,listed_date
rent,"Malvern Close, Mitcham, CR4",4.0,1,,2800.0,646.0,4 bedroom semi-detached house to rent,Semi-detached,CR4,,omt,https://www.onthemarket.com/details/15695834/,Added today
rent,"Gillespie Court, Queensland Road, Highbury, N7 7FH",1.0,1,,2080.0,480.0,1 bedroom apartment to rent,Apartment,7FH,,omt,https://www.onthemarket.com/details/15695827/,Added today
rent,"Arlow road, Winchmore Hill , N21",2.0,1,,1650.0,381.0,2 bedroom flat to rent,Flat,N21,,omt,https://www.onthemarket.com/details/15695825/,Added today
rent,"Cashmere House, Goodman's Fields, Aldgate E1",2.0,2,,3792.0,875.0,2 bedroom apartment to rent,Apartment,E1,,omt,https://www.onthemarket.com/details/15695823/,Added today
rent,"The Atlas Building, Hoxton, London EC1V",1.0,1,,3120.0,720.0,1 bedroom apartment to rent,Apartment,EC1V,,omt,https://www.onthemarket.com/details/15695821/,Added today
rent,"Baldwin Terrace, Angel & Islington, London N1",2.0,2,,3293.0,760.0,2 bedroom apartment to rent,Apartment,N1,,omt,https://www.onthemarket.com/details/15695820/,Added today
rent,"Hand Axe Yard, St Pancras Place, King's Cross WC1X",3.0,2,,6067.0,1400.0,3 bedroom terraced house to rent,Terraced,WC1X,,omt,https://www.onthemarket.com/details/15695819/,Added today
rent,"Stroud Green Road, London N4",1.0,,,450.0,104.0,1 bedroom house of multiple occupation to rent,House,N4,,omt,https://www.onthemarket.com/details/15695818/,Added today
rent,"Golding House, Beaufort Park, Colindale NW9",1.0,1,,1777.0,410.0,1 bedroom apartment to rent,Apartment,NW9,,omt,https://www.onthemarket.com/details/15695815/,Added today
rent,"The Jacquard, Silk District, Whitechapel E1",1.0,1,,2665.0,615.0,1 bedroom apartment to rent,Apartment,E1,,omt,https://www.onthemarket.com/details/15695814/,Added today
rent,"Gillespie Court, Queensland Terrace, Islington N7",,1,,1907.0,440.0,Studio to rent,Studio,N7,,omt,https://www.onthemarket.com/details/15695813/,Added today
rent,"Kings Wharf, Kingsland Road, London, E8",2.0,1,,3250.0,750.0,2 bedroom apartment to rent,Apartment,E8,Savills - Hackney,omt,https://www.onthemarket.com/details/9835477/,Added < 14 days
rent,"Gillespie Court, Queensland Terrace, Islington N7",,1,,1907.0,440.0,Studio to rent,Studio,N7,,omt,https://www.onthemarket.com/details/15695813/,Added today
rent,"Kimberley Road, E17",3.0,1,,2300.0,531.0,3 bedroom terraced house to rent,Terraced,E17,,omt,https://www.onthemarket.com/details/15695810/,Added today
rent,"Brookfield Avenue, Sutton SM1",2.0,1,,1500.0,346.0,2 bedroom apartment to rent,Apartment,SM1,,omt,https://www.onthemarket.com/details/15695793/,Added today
rent,"Ridding Lane, Greenford UB6",2.0,2,,1950.0,450.0,2 bedroom apartment to rent,Apartment,UB6,,omt,https://www.onthemarket.com/details/15695792/,Added today
rent,"Stroud Green Road, London N4",1.0,1,,750.0,173.0,1 bedroom house of multiple occupation to rent,House,N4,,omt,https://www.onthemarket.com/details/15695790/,Added today
rent,"Balls Pond Road, London, N1",3.0,2,,3500.0,808.0,3 bedroom flat to rent,Flat,N1,,omt,https://www.onthemarket.com/details/15695768/,Added today
rent,"Caxton Street North, London",2.0,2,,2500.0,577.0,2 bedroom flat to rent,Flat,London,,omt,https://www.onthemarket.com/details/3494809/,Added today
rent,"Westwood Building, 4 Lockgate Road, London",1.0,1,,3100.0,715.0,1 bedroom flat to rent,Flat,London,,omt,https://www.onthemarket.com/details/15671643/,2024-08-24
rent,"Upper Brook Street, London",2.0,2,,9100.0,2100.0,2 bedroom apartment to rent,Apartment,London,,omt,https://www.onthemarket.com/details/15010736/,2024-08-24
rent,"Ardleigh Green Road, Hornchurch, RM11",3.0,,,2500.0,577.0,3 bedroom detached house to rent,Detached,RM11,,omt,https://www.onthemarket.com/details/15695695/,Added today
rent,"Liverpool Road, Barnsbury, N1",1.0,1,,2150.0,496.0,1 bedroom apartment to rent,Apartment,N1,,omt,https://www.onthemarket.com/details/9242376/,2024-08-24
rent,"Donegal Street, Islington, N1",,1,,1850.0,427.0,Studio to rent,Studio,N1,,omt,https://www.onthemarket.com/details/12398433/,2024-08-24
rent,"Restons Crescent, Eltham, London",3.0,1,,1600.0,369.0,3 bedroom flat to rent,Flat,London,,omt,https://www.onthemarket.com/details/15695630/,Added today
rent,"Ravenscroft Road, Beckenham, Kent, BR3",1.0,1,,1400.0,323.0,1 bedroom flat to rent,Flat,BR3,,omt,https://www.onthemarket.com/details/13230166/,Added today
rent,"Mortimer Crescent, St. Johns Wood, London, NW6",2.0,1,,2383.0,550.0,2 bedroom duplex to rent,Duplex,NW6,,omt,https://www.onthemarket.com/details/15695618/,Added today
rent,"Travers House, Trafalgar Grove, Greenwich, SE10",3.0,2,,3000.0,692.0,3 bedroom apartment to rent,Apartment,SE10,,omt,https://www.onthemarket.com/details/13579723/,2024-08-24
rent,Ilderton Road,,,,1863.0,430.0,Flat share to rent,,Road,,omt,https://www.onthemarket.com/details/14765422/,Added today
rent,"Warren Court, Euston Road, London, NW1",2.0,1,,3532.0,815.0,2 bedroom apartment to rent,Apartment,NW1,,omt,https://www.onthemarket.com/details/12508775/,Added today
rent,"Warren Court, Euston Road, London, NW1",2.0,1,,3423.0,790.0,2 bedroom apartment to rent,Apartment,NW1,,omt,https://www.onthemarket.com/details/11446045/,Added today
rent,"Westferry Road, London, E14",1.0,1,,1898.0,438.0,1 bedroom flat to rent,Flat,E14,,omt,https://www.onthemarket.com/details/13655007/,Added today
rent,"Station Road, Romford RM2",2.0,1,,1800.0,415.0,2 bedroom flat to rent,Flat,RM2,,omt,https://www.onthemarket.com/details/15695577/,Added today
rent,"Polsten Mews, Enfield, Middlesex, EN3",1.0,1,,1250.0,288.0,1 bedroom apartment to rent,Apartment,EN3,,omt,https://www.onthemarket.com/details/6985347/,2024-08-24
rent,"Fitzjohns Avenue, Hampstead, London, NW3",3.0,2,,4767.0,1100.0,3 bedroom apartment to rent,Apartment,NW3,,omt,https://www.onthemarket.com/details/10746372/,2024-08-24
rent,"Ellis Avenue, Dagenham",2.0,1,,2150.0,496.0,2 bedroom semi-detached house to rent,Semi-detached,Dagenham,,omt,https://www.onthemarket.com/details/15695566/,Added today
rent,"Boydell Court, St Johns Wood Park, St John's Wood, London, NW8",3.0,2,,8450.0,1950.0,3 bedroom penthouse to rent,Penthouse,NW8,,omt,https://www.onthemarket.com/details/15695563/,Added today
rent,"Tooting Bec Road, London, SW17",1.0,1,,1850.0,427.0,1 bedroom duplex to rent,Duplex,SW17,,omt,https://www.onthemarket.com/details/15695558/,Added today
rent,"Tff, St Johns Way, Archway, N19",2.0,1,,1998.0,461.0,2 bedroom duplex to rent,Duplex,N19,,omt,https://www.onthemarket.com/details/11251483/,Added today
rent,"Steels Lane, London, Greater London. E1",3.0,2,,3250.0,750.0,3 bedroom terraced house to rent,Terraced,E1,,omt,https://www.onthemarket.com/details/15695518/,Added today
rent,"Pinner, HA5",,1,,950.0,219.0,Studio to rent,Studio,HA5,,omt,https://www.onthemarket.com/details/12187329/,2024-08-24
rent,"Coniston Court, London, W2",1.0,1,,2600.0,600.0,1 bedroom apartment to rent,Apartment,W2,Savills - Hyde Park Lettings,omt,https://www.onthemarket.com/details/14256166/,Added yesterday
rent,"Grasmere Avenue, Wembley, Middlesex HA9",4.0,2,,2500.0,577.0,4 bedroom terraced house to rent,Terraced,HA9,,omt,https://www.onthemarket.com/details/15695501/,Added today
rent,"Prusom Street, Penang House, London, E1W",,1,,1750.0,404.0,Studio to rent,Studio,E1W,,omt,https://www.onthemarket.com/details/15675601/,2024-08-24
rent,"Boydell Court, St Johns Wood Park, St John's Wood, London, NW8",3.0,3,,5633.0,1300.0,3 bedroom apartment to rent,Apartment,NW8,,omt,https://www.onthemarket.com/details/13171911/,Added today
rent,"Boydell Court, St John's Wood Park, St John's Wood, London, NW8",3.0,3,,5200.0,1200.0,3 bedroom apartment to rent,Apartment,NW8,,omt,https://www.onthemarket.com/details/9632305/,2024-08-24
rent,"Thornes House, 4 Charles Clowes Walk, Nine Elms, London, SW11",2.0,2,,4377.0,1010.0,2 bedroom apartment to rent,Apartment,SW11,,omt,https://www.onthemarket.com/details/15695451/,Added today
rent,"Fulham Road, Fulham, London, SW3",2.0,1,,4117.0,950.0,2 bedroom apartment to rent,Apartment,SW3,,omt,https://www.onthemarket.com/details/15695435/,Added today
rent,"Merchant Square East, Paddington, London, W2",2.0,2,,4203.0,970.0,2 bedroom apartment to rent,Apartment,W2,,omt,https://www.onthemarket.com/details/15695412/,Added today
rent,Anson Road,,,,750.0,173.0,Flat share to rent,,Road,,omt,https://www.onthemarket.com/details/15058651/,Added today
rent,"4B Merchant Square East, Paddington, London, W2",3.0,2,,6912.0,1595.0,3 bedroom apartment to rent,Apartment,W2,,omt,https://www.onthemarket.com/details/11888929/,Added today
rent,"Somerset Court, 79-81 Lexham Gardens, Earls Court, London, W8",2.0,1,,4117.0,950.0,2 bedroom apartment to rent,Apartment,W8,,omt,https://www.onthemarket.com/details/13892167/,Added today
rent,"Palace Wharf, Rainville Road, Hammersmith, London, W6",3.0,3,,8428.0,1945.0,3 bedroom penthouse to rent,Penthouse,W6,,omt,https://www.onthemarket.com/details/11649020/,Added today
rent,"Palace Wharf, Rainville Road, Hammersmith, London, W6",3.0,2,,8147.0,1880.0,3 bedroom penthouse to rent,Penthouse,W6,,omt,https://www.onthemarket.com/details/12619823/,Added today
rent,"Palace Wharf, Rainville Road, Hammersmith, London, W6",2.0,2,,6825.0,1575.0,2 bedroom apartment to rent,Apartment,W6,,omt,https://www.onthemarket.com/details/11649010/,Added today
rent,"Lakeside Drive, London NW10",2.0,2,,2300.0,531.0,2 bedroom apartment to rent,Apartment,NW10,,omt,https://www.onthemarket.com/details/15589447/,2024-08-24
rent,"Palace Wharf, Rainville Road, Hammersmith, London, W6",2.0,2,,4312.0,995.0,2 bedroom apartment to rent,Apartment,W6,,omt,https://www.onthemarket.com/details/11648950/,Added today
rent,"Palace Wharf, Rainville Road, Hammersmith, London, W6",1.0,1,,3228.0,745.0,1 bedroom apartment to rent,Apartment,W6,,omt,https://www.onthemarket.com/details/11888922/,Added today
rent,"Garrett Mansions, Paddington, London, W2",2.0,1,,7796.0,1799.0,2 bedroom apartment to rent,Apartment,W2,,omt,https://www.onthemarket.com/details/12318694/,Added today
rent,"Garrett Mansions, Paddington, London, W2",3.0,2,,9048.0,2088.0,3 bedroom apartment to rent,Apartment,W2,,omt,https://www.onthemarket.com/details/11340037/,Added today
rent,"Garrett Mansions, Paddington, W2",2.0,2,,7111.0,1641.0,2 bedroom apartment to rent,Apartment,W2,,omt,https://www.onthemarket.com/details/12544348/,Added today
rent,"Merchant Square East, Paddington, London, W2",3.0,2,,8212.0,1895.0,3 bedroom flat to rent,Flat,W2,,omt,https://www.onthemarket.com/details/15695368/,Added today
rent,"Garrett Mansions, Paddington, London, W2",1.0,1,,5087.0,1174.0,1 bedroom apartment to rent,Apartment,W2,,omt,https://www.onthemarket.com/details/14325506/,Added today
rent,"The Penthouse, Abbotsford Court, Lakeside Drive, Park Royal, London, NW10",2.0,1,,2250.0,519.0,2 bedroom apartment to rent,Apartment,NW10,,omt,https://www.onthemarket.com/details/15586507/,2024-08-24
rent,"Garrett Mansions, Paddington, London, W2",1.0,1,,4680.0,1080.0,1 bedroom apartment to rent,Apartment,W2,,omt,https://www.onthemarket.com/details/13684109/,Added today
rent,"Carriage Mews, Ilford IG1",3.0,2,,2450.0,565.0,3 bedroom terraced house to rent,Terraced,IG1,,omt,https://www.onthemarket.com/details/15695365/,Added today
rent,"4b Merchant Square East, Paddington, London, W2",3.0,2,,7345.0,1695.0,3 bedroom apartment to rent,Apartment,W2,,omt,https://www.onthemarket.com/details/13971712/,Added today
rent,"York Way, London, N7",1.0,1,,2708.0,625.0,1 bedroom flat to rent,Flat,N7,,omt,https://www.onthemarket.com/details/15315333/,2024-08-24
rent,"Merchant Square East, Paddington, London, W2",2.0,2,,4203.0,970.0,2 bedroom apartment to rent,Apartment,W2,,omt,https://www.onthemarket.com/details/14325539/,Added today
rent,"Hill Street, Mayfair, W1J",2.0,1,,5417.0,1250.0,2 bedroom apartment to rent,Apartment,W1J,,omt,https://www.onthemarket.com/details/12082597/,Added today
rent,"Faversham Road, Catford, London, SE6",2.0,,,1500.0,346.0,2 bedroom flat to rent,Flat,SE6,,omt,https://www.onthemarket.com/details/15695350/,Added today
rent,,,,,,,,,,,omt,,
rent,,,,,,,,,,,omt,,
rent,,,,,,,,,,,omt,,
rent,,,,,,,,,,,omt,,
rent,,,,,,,,,,,omt,,
rent,,,,,,,,,,,omt,,
rent,,,,,,,,,,,omt,,
rent,,,,,,,,,,,omt,,
rent,,,,,,,,,,,omt,,
rent,,,,,,,,,,,omt,,
rent,,,,,,,,,,,omt,,
rent,,,,,,,,,,,omt,,
rent,,,,,,,,,,,omt,,
rent,,,,,,,,,,,omt,,
rent,,,,,,,,,,,omt,,
rent,,,,,,,,,,,omt,,
rent,,,,,,,,,,,omt,,
rent,,,,,,,,,,,omt,,
rent,,,,,,,,,,,omt,,
rent,,,,,,,,,,,omt,,
rent,,,,,,,,,,,omt,,
rent,,,,,,,,,,,omt,,
rent,,,,,,,,,,,omt,,
rent,,,,,,,,,,,omt,,
rent,,,,,,,,,,,omt,,
rent,,,,,,,,,,,omt,,
rent,,,,,,,,,,,omt,,
rent,,,,,,,,,,,omt,,
rent,,,,,,,,,,,omt,,
rent,,,,,,,,,,,omt,,
rent,"Connaught Street, London, W2",1.0,3,,2816.0,650.0,1 bedroom apartment to rent,Apartment,W2,Savills - Hyde Park Lettings,omt,https://www.onthemarket.com/details/13518612/,Added < 14 days
rent,"Ostro Tower, Canary Wharf, E14",2.0,1,,3535.0,816.0,2 bedroom flat to rent,Flat,E14,,omt,https://www.onthemarket.com/details/15695143/,Added today
rent,"Equipment Works, Walthamstow, E17",1.0,1,,2125.0,490.0,1 bedroom flat to rent,Flat,E17,,omt,https://www.onthemarket.com/details/15695141/,Added today
rent,"Equipment Works, Walthamstow, E17",,1,,1920.0,443.0,Studio to rent,Studio,E17,,omt,https://www.onthemarket.com/details/15695140/,Added today
rent,"Equipment Works, Walthamstow, E17",2.0,2,,2745.0,633.0,2 bedroom flat to rent,Flat,E17,,omt,https://www.onthemarket.com/details/15695139/,Added today
rent,"Ostro Tower, Canary Wharf, E14",2.0,1,,3330.0,768.0,2 bedroom flat to rent,Flat,E14,,omt,https://www.onthemarket.com/details/15695137/,Added today
rent,"Oxford Road, Putney",1.0,1,,2000.0,462.0,1 bedroom flat to rent,Flat,Putney,,omt,https://www.onthemarket.com/details/15695136/,Added today
rent,"Ferrum, Wembley Park, HA9",1.0,1,,2329.0,537.0,1 bedroom flat to rent,Flat,HA9,,omt,https://www.onthemarket.com/details/15695131/,Added today
rent,"Wyatt Road, London, N5",3.0,1,,4250.0,981.0,3 bedroom terraced house to rent,Terraced,N5,,omt,https://www.onthemarket.com/details/8876155/,Added today
rent,"Ferrum, Wembley Park, HA9",2.0,2,,2317.0,535.0,2 bedroom flat to rent,Flat,HA9,,omt,https://www.onthemarket.com/details/15695129/,Added today
rent,"One Nine Elms, SW8",1.0,1,,4228.0,976.0,1 bedroom flat to rent,Flat,SW8,,omt,https://www.onthemarket.com/details/15695128/,Added today
rent,"Parkview, Great West Road, TW8",2.0,,,2400.0,554.0,2 bedroom flat to rent,Flat,TW8,,omt,https://www.onthemarket.com/details/15695124/,Added today
rent,"Franklin Way, Croydon, CR0",1.0,1,,1300.0,300.0,1 bedroom apartment to rent,Apartment,CR0,,omt,https://www.onthemarket.com/details/14898545/,Added today
rent,"10 George Street, Canary Wharf, E14",1.0,1,,2925.0,675.0,1 bedroom flat to rent,Flat,E14,,omt,https://www.onthemarket.com/details/15695121/,Added today
rent,"Repton Gardens, Wembley Park, HA9",1.0,1,,2269.0,524.0,1 bedroom flat to rent,Flat,HA9,,omt,https://www.onthemarket.com/details/15695119/,Added today
rent,"Landsby Building, Wembley Park, HA9",2.0,2,,2794.0,645.0,2 bedroom flat to rent,Flat,HA9,,omt,https://www.onthemarket.com/details/15695115/,Added today
rent,Grange Road,2.0,,,1550.0,358.0,2 bedroom maisonette to rent,Maisonette,Road,,omt,https://www.onthemarket.com/details/15695113/,Added today
rent,"Alameda, Wembley Park, HA9",1.0,1,,1985.0,458.0,1 bedroom flat to rent,Flat,HA9,,omt,https://www.onthemarket.com/details/15695112/,Added today
rent,"Merchants House, Stratford, E20",1.0,1,,2250.0,519.0,1 bedroom flat to rent,Flat,E20,,omt,https://www.onthemarket.com/details/15695111/,Added today
rent,"Newfoundland, Canary Wharf, E14",1.0,1,,3250.0,750.0,1 bedroom flat to rent,Flat,E14,,omt,https://www.onthemarket.com/details/15695109/,Added today
rent,"Carlingford road, Turnpike Lane",2.0,1,,1950.0,450.0,2 bedroom flat to rent,Flat,Lane,,omt,https://www.onthemarket.com/details/7021975/,Added today
rent,"New Acres, Wandsworth, SW18",2.0,2,,2990.0,690.0,2 bedroom flat to rent,Flat,SW18,,omt,https://www.onthemarket.com/details/15695105/,Added today
rent,"Alameda, Wembley Park, HA9",,1,,1915.0,442.0,Flat to rent,,HA9,,omt,https://www.onthemarket.com/details/15695104/,Added today
rent,"Repton Gardens, Wembley Park, HA9",1.0,1,,2070.0,478.0,1 bedroom flat to rent,Flat,HA9,,omt,https://www.onthemarket.com/details/15695102/,Added today
rent,"Southwell Gardens, South Kensington, London, SW7",2.0,1,,2999.0,692.0,2 bedroom apartment to rent,Apartment,SW7,,omt,https://www.onthemarket.com/details/3175727/,Added today
rent,"The Robinson, Wembley, HA9",4.0,4,,4026.0,929.0,4 bedroom flat to rent,Flat,HA9,,omt,https://www.onthemarket.com/details/15695100/,Added today
rent,"New Acres, Wandsworth, SW18",1.0,1,,2515.0,580.0,1 bedroom flat to rent,Flat,SW18,,omt,https://www.onthemarket.com/details/15695099/,Added today
rent,"George Street, Croydon, CR0",2.0,2,,2332.0,538.0,2 bedroom flat to rent,Flat,CR0,,omt,https://www.onthemarket.com/details/15695096/,Added today
rent,"New Acres, Wandsworth, SW18",1.0,1,,2465.0,569.0,1 bedroom flat to rent,Flat,SW18,,omt,https://www.onthemarket.com/details/15695093/,Added today
rent,"One Nine Elms, SW8",2.0,2,,5921.0,1366.0,2 bedroom flat to rent,Flat,SW8,,omt,https://www.onthemarket.com/details/15695090/,Added today
rent,"Spring Close, Dagenham, RM8",2.0,1,,1600.0,369.0,2 bedroom apartment to rent,Apartment,RM8,Douglas Allen - Basildon,omt,https://www.onthemarket.com/details/15607912/,2024-08-23
rent,"Beton, Wembley Park, HA9",2.0,2,,2350.0,542.0,2 bedroom flat to rent,Flat,HA9,,omt,https://www.onthemarket.com/details/15694993/,Added today
rent,"Beton, Wembley Park, HA9",1.0,1,,1994.0,460.0,1 bedroom flat to rent,Flat,HA9,,omt,https://www.onthemarket.com/details/15694992/,Added today
rent,Chipstead,4.0,3,,3500.0,808.0,4 bedroom detached house to rent,Detached,Chipstead,,omt,https://www.onthemarket.com/details/15694991/,Added today
rent,"Canada Gardens, Wembley, HA9",1.0,1,,2197.0,507.0,1 bedroom flat to rent,Flat,HA9,,omt,https://www.onthemarket.com/details/15694985/,Added today
